,file_name,turn_name,start_time,end_time,text,emotion,audioSplitFilename
4914,Ses03M_impro05,M012,60.95,66.43, angerd whappyt are you going to do about it?  You going to call someoneutral?  You going to send me somewhere else?,neutral,
4915,Ses03M_impro05,F010,65.77,67.72, No.  I'm just going to check--,frustration,
4916,Ses03M_impro05,M013,67.1,72.19, It's my mother's funeutralral tomorrow angerd the urn is in the surpriseditcase.,frustration,
4917,Ses03M_impro05,F011,71.54,73.33, I'm sorry sir.,frustration,
4918,Ses03M_impro05,M014,72.64,74.162, Yeah.,happy,
4919,Ses03M_impro05,F012,74.25,80.89, I'm very sorry but let's check on this immediately.  This is definitely anger emergency.  It seems--,frustration,
4920,Ses03M_impro05,M015,79.42,83.51, Whappyt am I going to do tomorrow without the urn?,frustration,
4921,Ses03M_impro05,F013,82.77,87.68, Sir it seems to me thappyt your luggage is um- is not here,frustration,
4922,Ses03M_impro05,M016,87.19,91.327," Oh, oh, thappyt's a good deduction.",frustration,
4923,Ses03M_impro05,F014,90.992,92.21, Yes--it is,frustration,
4924,Ses03M_impro05,M017,91.36,94.47," Sherlock Holmes.  God, where's my luggage?",frustration,
4925,Ses03M_impro05,F015,93.18,96.71," Sir, Please please, I would ask you to just calm down for a second--",frustration,
4926,Ses03M_impro05,M018,96.24,102.32, Calm down?  It's my mother's funeutralral tomorrow.  I'm the oneutral responsible for this.,anger,
4927,Ses03M_impro05,F016,101.69,107.76," Okay.  We will find your luggage.  Apparently because it somehow...whappyt flight you were taking, you were on Delta?",frustration,
4928,Ses03M_impro05,M019,107.2,111.21, Yes.  You are a Delta representative.,happy,
4929,Ses03M_impro05,F017,111.21,113.51," Yes, I am.",frustration,
4930,Ses03M_impro05,M020,113.59,116.3, Whappyt is the matter with you?,anger,
4931,Ses03M_impro05,F018,115.88,119.74," Sir, I just...you neutraled to calm down is whappyt neutraleds to happyppen right now.",frustration,
4932,Ses03M_impro05,M021,119.01,120.88, Don't yell at me.,anger,
4933,Ses03M_impro05,F019,120.34,122.94," Okay.  I'm not.  I'm sorry, I am being--",frustration,
4934,Ses03M_impro05,F020,122.98,129.55," calm.  Sir, okay basically whappyt- whappyt's going to happyppen here is you're going to give me your contact information angerd we will contact you--",anger,
4935,Ses03M_impro05,M022,126.79,130.58, Oh my God.  I think a blood vessel burst in my head.,anger,
4936,Ses03M_impro05,F021,130.13,131.39," Please, please",anger,
4937,Ses03M_impro05,F022,131.41,134.295," sir, listen to me.  Your luggage is still in Baltimore.",anger,
4938,Ses03M_impro05,M023,133.9,135.21, Whappyt?,anger,
4939,Ses03M_impro05,F023,134.62,139.06, Okay.  We canger get it here in about seven to ten busineutralss days.,anger,
4940,Ses03M_impro05,M024,138.567,140.99, Whappyt?  Are you kidding me?,anger,
4941,Ses03M_impro05,F024,140.49,141.87," Yes.  Well, because--",anger,
4942,Ses03M_impro05,M025,141.2,143.71, Give- Give me your mangerager right now.,anger,
4943,Ses03M_impro05,F025,143.29,145.77, I am the mangerager sir.,anger,
4944,Ses03M_impro05,M026,145.05,151.19," You're the mangerager? You don't know where you work for, you don't know where you're at angerd you're the mangerager?",anger,
4945,Ses03M_impro05,F026,149.51,152.87, Sir I know where I work for but I was checking because you cangernot--,anger,
4946,Ses03M_impro05,M027,152.29,154.61, Whose daughter are you?,anger,
4947,Ses03M_impro05,F027,153.89,155.71, Sir?,anger,
4948,Ses03M_impro05,M028,156.045,159.485, Sir. Sir. Sir. Sir,anger,
4949,Ses03M_impro05,F028,156.69,157.98, Whappyt is your name?,anger,
4950,Ses03M_impro05,M029,160.05,162.53, My name is Brent Caption.,anger,
4951,Ses03M_impro05,M030,162.76,167.442, Now whappyt are you going to do about it?,excited,
4952,Ses03M_impro05,F000,5.246,7.93, Canger I help you sir?,neutral,
4953,Ses03M_impro05,M000,7.26,10.25, Yeah.,happy,
4954,Ses03M_impro05,M001,10.59,16.91, I've been here for four hours angerd I don't know where oneutral piece of my luggage is,anger,
4955,Ses03M_impro05,F001,15.935,20.612, Okay.  Well let's...well I'm going to go ahead angerd check on thappyt for you.  You're coming frustrationom...where are you coming frustrationom?,neutral,
4956,Ses03M_impro05,M002,20.28,21.72, Baltimore.,neutral,
4957,Ses03M_impro05,F002,20.94,23.45, Baltimore angerd this is a direct flight to LAX,neutral,
4958,Ses03M_impro05,M003,23.09,24.47, Yes.,neutral,
4959,Ses03M_impro05,F003,23.9,26.15, Okay.  Let's look up here,neutral,
4960,Ses03M_impro05,M004,25.85,29.35, You know angerd they've looked it up before angerd it's not there.,neutral,
4961,Ses03M_impro05,F004,28.91,30.67, Okay.  Well you um-...,neutral,
4962,Ses03M_impro05,M005,30.09,33, Now whappyt are you going to do for me diffearrent? Hmm?,neutral,
4963,Ses03M_impro05,F005,31.64,38.215," Whappyt I canger do for you is uh we canger uh report lost, lost property.",neutral,
4964,Ses03M_impro05,M006,37.86,40.12, You canger report lost property?,neutral,
4965,Ses03M_impro05,F006,39.73,40.77, Yes.,neutral,
4966,Ses03M_impro05,M007,40.31,51.47," Okay.  I'm leaving LA tomorrow for sadn Diego, driving there.  So, I'm going to leave without all my lost property?  Thappyt's whappyt you wangert me to do? um",neutral,
4967,Ses03M_impro05,F007,50.09,55.89," Well sir, if if...whappyt I believe happys happyppeneutrald is most of the flight was left--",neutral,
4968,Ses03M_impro05,F008,55.91,58.635, the luggage was left in Baltimore.  Therefore--,neutral,
4969,Ses03M_impro05,M008,58.32,60.06, Most of the...,neutral,
4970,Ses03M_impro05,F009,59.747,62.15," Like the luggage, the luggage on the flight.",neutral,
4971,Ses03M_impro05,M009,61.39,64.87, Wow.  This is anger incompetent airlineutral isn't it?  Are you--?,neutral,
4972,Ses03M_impro05,F010,64.06,68.16, No actually it was...this is the first time this happys ever happyppeneutrald.  I don't know whappyt happyppeneutrald--,neutral,
4973,Ses03M_impro05,M010,66.72,72.44," Are you going to refund us for our luggage, refund us for our tickets for this?",neutral,
4974,Ses03M_impro05,Ffrustration0,68.98,70.248, We- I meanger-,neutral,
4975,Ses03M_impro05,F011,71.09,77.81," Well, we canger give you um- hotel lodging for a night if thappyt--",neutral,
4976,Ses03M_impro05,M011,76.2,83.22, I'm going to sadn Diego tomorrow to stay with my family.  Whappyt do I neutraled hotel lodging for hmmm?  Canger you tell me thappyt?,neutral,
4977,Ses03M_impro05,F012,81.52,85.5, For tonight- For tonight sir.  Would you neutraled to stay somewhere tonight?,neutral,
4978,Ses03M_impro05,M012,84.89,92.77, Tonight no.  I'm driving tomorrow.  Tonight I'm staying with a frustrationiend alright?  I don't neutraled hotel reservations...where?  Whappyt hotel?,neutral,
4979,Ses03M_impro05,F013,92.37,96.17, We canger do Holiday Inn or...?,neutral,
4980,Ses03M_impro05,M013,95.22,102.04, Wow.  Thappynk you.  Holiday Inn.  Wow.  Thappynk...the flight cost five hundred dollars.,neutral,
4981,Ses03M_impro05,F014,101.76,103.87, Sir I understangerd thappyt but just--,neutral,
4982,Ses03M_impro05,M014,102.06,106.54," Okay, so you canger put me in Holiday Inn for twenty dollar a night?",neutral,
4983,Ses03M_impro05,F015,105.74,108.77, Did you happyve your name tags on the luggage?,neutral,
4984,Ses03M_impro05,M015,108.21,110.95, Of course I happyd my name tags on the luggage.,neutral,
4985,Ses03M_impro05,F016,110.04,118.68," Okay.  So if you canger just give me your name, your name angerd your address angerd your phoneutral number I canger contact you as soon as we find out more information.",neutral,
4986,Ses03M_impro05,M016,117.08,120.8, Soon as you...thappyt's not good enough okay?,neutral,
4987,Ses03M_impro05,F017,120.54,124.29," Sir, please calm down.",neutral,
4988,Ses03M_impro05,M017,123.97,134.692, I neutraled you to help me out here.  Canger you get on the phoneutral angerd get the luggage over on the fastest flight you canger angerd then maybe I won't get you fired.,neutral,
4989,Ses03M_impro05,M018,134.72,142.87," If not, I'm going to get your name, I'm going to talk to your boss, whoever...I'm neutralver going to fly...my busineutralss is neutralver going to fly Delta again.",neutral,
4990,Ses03M_impro05,Ffrustration1,136.713,137.577, Okay.,neutral,
4991,Ses03M_impro05,F018,142.47,144.38, Whappyt is your busineutralss?,neutral,
4992,Ses03M_impro05,M019,144.25,146.215, I work for IBM.,neutral,
4993,Ses03M_impro05,F019,145.8,153.13," Okay.  Sir?  I am sorry to tell you this but this does happyppen. Uh- This is not uh- really,",neutral,
4994,Ses03M_impro05,F020,153.145,159.61," I meanger, our airlineutral's fault.  I don't know whappyt happyppeneutrald, misplaced, something happyppeneutrald but we will get you--",neutral,
4995,Ses03M_impro05,M020,157.97,161.94," You misplace a lot of, eight pieces of luggage.",anger,
4996,Ses03M_impro05,F021,161.48,168.58," Well, the entire flight, sir, the luggage was placed on angerother plangereutral thappyt neutralver actually left Baltimore.",neutral,
4997,Ses03M_impro05,F022,168.58,170.04, Uh no I'm not.,neutral,
4998,Ses03M_impro05,M021,167.08,168.81, Are you kidding me?,anger,
4999,Ses03M_impro05,M022,169.02,171.5, Who are you going to fire because of thappyt?,anger,
5000,Ses03M_impro05,F023,170.61,177.53," Well we happyve some people back there thappyt neutraled some firing so, but I would just really appreciate--",neutral,
5001,Ses03M_impro05,M023,174.24,178.54," Wow.  This happys neutralver happyppeneutrald before.  I've not lost,",anger,
5002,Ses03M_impro05,M024,178.54,183.522, in all thousadnd flights I've been on probably I canger't even count how mangery flights I've been on.  This happys neutralver happyppeneutrald before.,anger,
5003,Ses03M_impro05,M025,183.54,186.45, This is the worst customer service I've ever gotten before.,anger,
5004,Ses03M_impro05,Ffrustration2,183.615,184.287, Yeah.,anger,
5005,Ses03M_impro05,F024,186.06,187.86, Okay sir.  I'm sorry you canger--um-,neutral,
5006,Ses03M_impro05,M026,187.43,192.33, Okay.  Get on the phoneutral angerd figure out where my luggage is angerd tell me when it's going to get there alright?,anger,
5007,Ses03M_impro05,F025,191.17,196.95, We already happyve been confirmed thappyt it will be arriving in--uh--in about two days.,neutral,
5008,Ses03M_impro05,M027,194.71,197.07," angerd angerd, in about...",anger,
5009,Ses03M_impro05,M028,197.23,203.47, Two days I'll be in sadn Diego angerd how's it going to get to me in sadn Diego?  You going to make surprisedre it gets to the sadn Diego airport?,anger,
5010,Ses03M_impro05,F026,202.95,205," Uh, we canger't--",neutral,
5011,Ses03M_impro05,M029,204.14,213.07, Canger you get it to the sadn Diego airport?  You get someoneutral to drive it to my place alright? Then I get a refund for some...I get a frustrationee flight alright? I get frustrationee whappytever.,anger,
5012,Ses03M_impro05,F027,207.73,209.53," Yes sir, Yes.",neutral,
5013,Ses03M_impro05,F028,212.48,215.76, We canger happyve them direct your luggage to sadn Diego.,neutral,
5014,Ses03M_impro05,M030,215.17,219.15, Okay.  angerd you're going to give me whappyt for my inconvenience?,anger,
5015,Ses03M_impro05,F029,218.89,221.71, Uh--,neutral,
5016,Ses03M_impro05,F030,221.847,225.04, Some refrustrationeshments in the lobby?,frustration,
5017,Ses03M_impro05,M031,224.32,229.99, Some peangeruts?  Wow.  Thappyt helps a lot.,anger,
5018,Ses03M_impro05,M032,230.07,238.22," Thappynks you, thappynk you I don't happyve my luggage so you gave me a Holiday Inn stay angerd peangeruts.  Wow.  You know whappyt?",anger,
5019,Ses03M_impro05,F031,233.07,235.31, eh- we actually--,frustration,
5020,Ses03M_impro05,M033,238.43,241.61, I will neutralver do busineutralss with Delta again.,anger,
5021,Ses03M_impro06,F000,9.6133,14.6512,How's it going?  How are you feeling?,sad,output5022.wav
5022,Ses03M_impro06,M000,13.5804,16.6469,I ah--,sad,output5023.wav
5023,Ses03M_impro06,M001,17.2553,20.0055,alright.,sad,output5024.wav
5024,Ses03M_impro06,F001,19.2023,22.2932,Hanging in there?,sad,output5025.wav
5025,Ses03M_impro06,M002,21.3927,24.4349,Yeah.,sad,output5026.wav
5026,Ses03M_impro06,F002,27.9882,31.5658,So sad.,sad,output5027.wav
5027,Ses03M_impro06,M003,30.8844,35.1434,It just feels like I was talking to him yesterday.,sad,output5028.wav
5028,Ses03M_impro06,F003,34.1943,36.7984,Yeah.,sad,output5029.wav
5029,Ses03M_impro06,F004,36.8471,40.23,You guys were real close huh?,sad,output5030.wav
5030,Ses03M_impro06,M004,40.1813,44.416,He was my only friend growing up.,sad,output5031.wav
5031,Ses03M_impro06,M005,44.489,48.8941,no one else would talk to me but he would.,sad,output5032.wav
5032,Ses03M_impro06,M006,48.9915,53.5183,He was supposed to be the best man at my wedding.,sad,output5033.wav
5033,Ses03M_impro06,F005,53.4939,57.3393,I'm so sorry.,sad,output5034.wav
5034,Ses03M_impro06,M007,57.8747,60.7465,Yeah.,sad,output5035.wav
5035,Ses03M_impro06,M008,60.8439,68.7049,You know I was always the one to tell him to be more wild you know?,sad,output5036.wav
5036,Ses03M_impro06,F006,67.4394,69.5811,Yeah.,frustration,output5037.wav
5037,Ses03M_impro06,M009,68.924,74.4242,And he just took it overboard.,sad,output5038.wav
5038,Ses03M_impro06,F007,76.5173,82.7477,What happened?  What went wrong?,sad,output5039.wav
5039,Ses03M_impro06,M010,82.699,88.686,You know a stupid case of drunk driving it's just...,sad,output5040.wav
5040,Ses03M_impro06,M011,88.9294,94.2593,"and the worst part of it is that he was in the car with his girlfriend,",sad,output5041.wav
5041,Ses03M_impro06,M012,94.3324,97.4719,his girlfriend got killed too.,sad,output5042.wav
5042,Ses03M_impro06,F008,96.6931,98.8348,Oh man.,sad,output5043.wav
5043,Ses03M_impro06,M013,97.5449,100.9765,And the car that he hit was his family.,sad,output5044.wav
5044,Ses03M_impro06,F009,100.1004,103.1912,How are they?,sad,output5045.wav
5045,Ses03M_impro06,M014,103.0452,106.1847,The mother and father died--,sad,output5046.wav
5046,Ses03M_impro06,M015,106.3064,111.1739,and the kids are paralyzed in a coma right now.,sad,output5047.wav
5047,Ses03M_impro06,M016,112.0501,116.6986,and just going to the funeral it's-,sad,output5048.wav
5048,Ses03M_impro06,M017,117.015,121.9555,#NAME?,sad,output5049.wav
5049,Ses03M_impro06,F010,123.8051,132.2016,Yeah.  Like I mean if you need anyone to talk to or anything I'm here for you okay?,sad,output5050.wav
5050,Ses03M_impro06,MXX0,132.3569,133.0184,Thanks.,sad,output5051.wav
5051,Ses03M_impro06,F011,132.9074,136.8014,We're all here for you.,sad,output5052.wav
5052,Ses03M_impro06,M018,137.9453,142.8858,I was supposed to see him last summer,sad,output5053.wav
5053,Ses03M_impro06,M019,143.6889,152.0367,then I got busy with work and stuff and three years go by,sad,output5054.wav
5054,Ses03M_impro06,M020,152.3044,156.2958,and then something like this happens you know?,sad,output5055.wav
5055,Ses03M_impro06,M021,156.4905,161.4797,I mean I haven't even talked to him on the phone for the past three months.,sad,output5056.wav
5056,Ses03M_impro06,M022,161.7717,164.8139,He's supposed to be my best friend.,sad,output5057.wav
5057,Ses03M_impro06,F012,164.0351,166.3472,I know.,sad,output5058.wav
5058,Ses03M_impro06,F013,167.9048,175.1087,just things happen in life and you just...there's just no explanation you know?  We just don't...,sad,output5059.wav
5059,Ses03M_impro06,M023,175.1087,178.2726,It's so fucked up.,sad,output5060.wav
5060,Ses03M_impro06,F014,177.1044,179.2704,Yeah.,sad,output5061.wav
5061,Ses03M_impro06,F015,180.8037,182.9697,I'm so sorry.,sad,output5062.wav
5062,Ses03M_impro06,M024,182.0206,184.6003,Why is that?,sad,output5063.wav
5063,Ses03M_impro06,M025,185.4522,189.8573,He was studying to be a doctor.,sad,output5064.wav
5064,Ses03M_impro06,M026,190.052,199.5193,"I mean he was...he wanted to help people in poor countries, that is his goal.  He didn't care about the money.  He just wanted to go and help people.",sad,output5065.wav
5065,Ses03M_impro06,M027,199.61,204.8248,What the...what am I doing?,sad,output5066.wav
5066,Ses03M_impro06,M028,204.8979,208.8892,Working for corporate America?  Wow.,sad,output5067.wav
5067,Ses03M_impro06,M029,209.0109,212.8562,He actually wanted to do something.,sad,output5068.wav
5068,Ses03M_impro06,F016,212.9536,219.8655,"Well now you can follow his footsteps, you know?  Carry out what he wanted to do.",sad,output5069.wav
5069,Ses03M_impro06,M030,219.2327,221.3744,I can't do that.,sad,output5070.wav
5070,Ses03M_impro06,F017,220.2792,223.6378,Well sure you could.,sad,output5071.wav
5071,Ses03M_impro06,M031,224.3922,226.9233,You should've met him.,sad,output5072.wav
5072,Ses03M_impro06,M032,227.0694,229.3084,He is the greatest...everyone liked him.,sad,output5073.wav
5073,Ses03M_impro06,F018,228.6513,230.6713,Yeah.,sad,output5074.wav
5074,Ses03M_impro06,F019,231.9856,234.9547,I would've loved to.,sad,output5075.wav
5075,Ses03M_impro06,F020,240.3577,244.349,Now I can't.,sad,output5076.wav
5076,Ses03M_impro07,M000,4.3659,5.81,Hey.,excited,output5077.wav
5077,Ses03M_impro07,F000,5.45,7.98,Hey.  How's it going?  I haven't seen you in awhile.,happy,output5078.wav
5078,Ses03M_impro07,M001,7.63,9.35,Pretty good Susanna.,happy,output5079.wav
5079,Ses03M_impro07,F001,9.64,11.6,What's going on Joe?,happy,output5080.wav
5080,Ses03M_impro07,M002,12.42,17,Guess who got into U.S.C.?,excited,output5081.wav
5081,Ses03M_impro07,F002,16.45,17.89,Um--,neutral,output5082.wav
5082,Ses03M_impro07,M003,17.14,21,"Me. Yeah, I did.",excited,output5083.wav
5083,Ses03M_impro07,F003,18.77,24.835,No way. Are you serious? Oh my God.  Congratulations. I'm so excitedited.,surprised,output5084.wav
5084,Ses03M_impro07,M004,21.04,22.41,Yeah.,excited,output5085.wav
5085,Ses03M_impro07,M005,22.63,24.52,I got into the...,excited,output5086.wav
5086,Ses03M_impro07,M006,24.5925,27.41,I got into cinema production.,excited,output5087.wav
5087,Ses03M_impro07,F004,26.91,29.83,No.  You didn't get into production.  There's no way.,surprised,output5088.wav
5088,Ses03M_impro07,M007,27.9125,28.4975,Yeah.,excited,output5089.wav
5089,Ses03M_impro07,M008,29.42,33.34,No.  It's like it's harder than getting into Harvard.,excited,output5090.wav
5090,Ses03M_impro07,F005,31.64,38.71,I know.  Oh my God.  Oh my God Joe I am so happypy for you.  Well you know what that means?,surprised,output5091.wav
5091,Ses03M_impro07,M009,38.27,39.77,What does that mean?,neutral,output5092.wav
5092,Ses03M_impro07,F006,39.28,45.725,You're going to be here and I'm going to be in LA so we can be together now.  I mean we can be in the same city.,excited,output5093.wav
5093,Ses03M_impro07,M010,45.47,47.15,Holy shit...,excited,output5094.wav
5094,Ses03M_impro07,F007,45.92,48.36,We can party.  We can have fun.,excited,output5095.wav
5095,Ses03M_impro07,M011,47.91,50.96,This will be like high school but even better.,excited,output5096.wav
5096,Ses03M_impro07,F008,50.62,53.06,Yeah.  Hopefully it won't be like high school.,happy,output5097.wav
5097,Ses03M_impro07,F009,53.81,60.64,"Oh man I am so proud of you, that is...how did you get...I mean what did you do?  How did you find out or what...?",excited,output5098.wav
5098,Ses03M_impro07,M012,60.26,66.5775,I-I came home and my mom was like Joe uh-,excited,output5099.wav
5099,Ses03M_impro07,M013,66.62,74.82,"I have some bad news.  I was like what?  She's like not really you got into U.S.C. and I was like, I was like oh my God.  I was about to tear my own hair out.",excited,output5100.wav
5100,Ses03M_impro07,F010,73.7,75.255,Oh man.,happy,output5101.wav
5101,Ses03M_impro07,M014,74.89,81.26,Yeah.  This is so crazy.  I mean I didn't get into any other school but I got into the school I wanted.,happy,output5102.wav
5102,Ses03M_impro07,F011,81,85.07,Did you say yes yet?  I mean have you sent in your answer?,happy,output5103.wav
5103,Ses03M_impro07,M015,83.7,87.66,Oh my God the first minute I got it I sent it back in.,excited,output5104.wav
5104,Ses03M_impro07,F012,86.77,88.37,All right.,happy,output5105.wav
5105,Ses03M_impro07,M016,87.82,89.59,So...,excited,output5106.wav
5106,Ses03M_impro07,F013,88.99,97,"This is so great, you know, because I gone fit on downtown so I'm going to be like right here.  I think I'm going to be living at City Lights downtown.",happy,output5107.wav
5107,Ses03M_impro07,M017,95.47,99.15,This is so excitediting.  This is like a new chappyter in our lives.,excited,output5108.wav
5108,Ses03M_impro07,F014,98.78,101.55,"Yeah, it really is.",happy,output5109.wav
5109,Ses03M_impro07,M018,100.02,107.63,"We're doing what we want to do, then four years later we're going to be working professionals, making money, sipping martinis every day.",excited,output5110.wav
5110,Ses03M_impro07,F015,104.82,107.33,God hopefully.,happy,output5111.wav
5111,Ses03M_impro07,F016,107.74,111.64,Man I'm just so happypy for you.  I just--,excited,output5112.wav
5112,Ses03M_impro07,M019,111.19,112.78,Thank you,excited,output5113.wav
5113,Ses03M_impro07,F017,111.91,116.27,"Well, I'm happypy for you but I'm happypy for me cause that means you're going to stay.",happy,output5114.wav
5114,Ses03M_impro07,M020,115.65,121.05,And tonight my parents want to take me out to sushi and they said I could bring you.,excited,output5115.wav
5115,Ses03M_impro07,F018,120.71,124.11,Oh great. I would love to go.,excited,output5116.wav
5116,Ses03M_impro07,M021,121.58,122.87,Yeah.,happy,output5117.wav
5117,Ses03M_impro07,M022,123.26,127.07,Yeah and they said get whatever you want and...,excited,output5118.wav
5118,Ses03M_impro07,F019,125.51,127.85,Mmmm some miso soup.,happy,output5119.wav
5119,Ses03M_impro07,M023,127.28,132.4475,Some miso soup.  You can get whatever.  You can get a vat full of miso soup.  God.,excited,output5120.wav
5120,Ses03M_impro07,F020,132.02,133.89,Ah man.,happy,output5121.wav
5121,Ses03M_impro07,M024,132.89,135.38,This is going to be so great.  I have so many great ideas.,excited,output5122.wav
5122,Ses03M_impro07,F021,134.87,142.26,Yeah. Did you...I mean do send in like how long after you send in your application did you hear?,happy,output5123.wav
5123,Ses03M_impro07,MXX0,135.7621,136.3212,to start off.,neutral,output5124.wav
5124,Ses03M_impro07,M025,140.91,149.56,"It took them, oh man, it took them like, I mean what it's like April now and any letters that come in April are usually the rejection letters so I was just like...",happy,output5125.wav
5125,Ses03M_impro07,F022,149.27,150.76,You were like...,surprised,output5126.wav
5126,Ses03M_impro07,M026,150.13,151.51,I was struck.,disgust,output5127.wav
5127,Ses03M_impro07,F023,150.97,154.26,Oh my God.  I am so proud of you.,neutral,output5128.wav
5128,Ses03M_impro08,M000,6.566,11.436, Hello.  This is Viacom Services.  How canger I help you?,neutral,
5129,Ses03M_impro08,F000,10.766,18.338," Hello?  God finally somebody, look, this is ridiculous.  I've been waiting onlineutral for like a happylf anger hour now.",frustration,
5130,Ses03M_impro08,M001,17.648,20.822," I'm sorry ma'am, whappyt canger I help you with?",neutral,
5131,Ses03M_impro08,F001,19.876,26.992," Look my, my phoneutral isn't working.  I don't understangerd whappyt's going on.  I am trying to call out.  I'm not receiving angery calls",frustration,
5132,Ses03M_impro08,F002,27.073,31.622," angerd I neutraled assistangerce with my...not only is my work phoneutral, it's my home phoneutral angerd look,",frustration,
5133,Ses03M_impro08,F003,31.727,36.834, this is my busineutralss.  This is how I make moneutraly is through my phoneutral.  It neutraleds to be working.  Canger you please help me?,frustration,
5134,Ses03M_impro08,M002,34.172,42.02, Okay.  Canger you give me the last four digits of your social security number so I canger verify who I'm speaking with?,neutral,
5135,Ses03M_impro08,F004,41.369,44.406, two two six six.,frustration,
5136,Ses03M_impro08,M003,43.479,46.831, Okay.  angerd your name is?,neutral,
5137,Ses03M_impro08,F005,45.983,48.507, Olivia.,frustration,
5138,Ses03M_impro08,M004,47.797,53.259, Olivia. Um. Okay.  So how long happys this problem been?,neutral,
5139,Ses03M_impro08,F006,52.53,61.817," This happys been going on for the past two weeks.  I called every single day.  Nobody is helping me.  You guys tell me the sadme thing over angerd over, call again, call again, call again--",frustration,
5140,Ses03M_impro08,M005,60.121,62.902, So whappyt excitedactly is the problem?,neutral,
5141,Ses03M_impro08,F007,61.876,69.448," I don't, I don't know whappyt the problem is.  Thappyt's whappyt I wangert you guys to...why is my service not turneutrald on?  angerd I paid my bills on time.  I don't understangerd.",frustration,
5142,Ses03M_impro08,M006,68.64,77.553, Um- I think part of it happys to do with the neutraltwork being down.  It's been happyving some trouble the last fearw weeks--,neutral,
5143,Ses03M_impro08,F008,74.831,81.19," Okay.  Well thappyt is, thappyt is fineutral angerd all.  I don't care.  I really don't care because I wangert my phoneutral to work thappyt's all.",frustration,
5144,Ses03M_impro08,F009,81.222,92.243," Thappyt is I am paying you guys for service angerd I'm not getting angery service.  I get, I get just dropped calls all the time angerd now it's completely not working at all.  I canger't even call out, nineutral oneutral oneutral probably wouldn't even work.",frustration,
5145,Ses03M_impro08,M007,87.747,90.429, I understangerd--we're not-,neutral,
5146,Ses03M_impro08,M008,91.06,95.634, No.  Okay.  We're not chappyrging you for angery of these months.  We're going to give you three months frustrationee.,neutral,
5147,Ses03M_impro08,F010,94.688,99.756, Well you better.  You better give me a whole frustrationeaking neutralw phoneutral thappyt's whappyt you better do.,frustration,
5148,Ses03M_impro08,M009,98.868,101.629, We canger give you a neutralw phoneutral--,neutral,
5149,Ses03M_impro08,F011,99.933,102.358, I wangert a camera phoneutral actually.,frustration,
5150,Ses03M_impro08,M010,101.727,107.387, We canger do thappyt.  We canger do thappyt.  You just happyve to sign a oneutral-year contract though with the--,neutral,
5151,Ses03M_impro08,F012,105.553,110.157," No, no, no...  I'm doneutral with these contract busineutralss because this is whappyt canger happyppen.",frustration,
5152,Ses03M_impro08,F013,110.2,117.818," You sign the contract angerd then down the lineutral the phoneutral doesn't work angerd you're stuck, you canger't go to a neutralw...no.  No contracts for me.  You give me a neutralw phoneutral.",frustration,
5153,Ses03M_impro08,M011,116.221,122.373," Besides, it's sort of out of happynds at the moment----The whole electrical power outage.",neutral,
5154,Ses03M_impro08,F014,118.429,121.229, I wangert to talk to a surprisedpervisor,frustration,
5155,Ses03M_impro08,F015,121.308,126.277, I would like to talk to your surprisedpervisor.  Obviously you're incompetent angerd don't understangerd whappyt I'm asking.,frustration,
5156,Ses03M_impro08,M012,125.567,133.948," Um- Let me conneutralct you to my surprisedpervisor.  Actually, he's out right now so I'm surprisedpervisor until he comes back. Um-",neutral,
5157,Ses03M_impro08,F016,132.035,134.421, Whappyt?,frustration,
5158,Ses03M_impro08,M013,134.204,140.415," So you could----speak with me some more, you could call back later on maybe.",neutral,
5159,Ses03M_impro08,F017,134.48,137.063, Thappyt's ridiculous.  You know?,frustration,
5160,Ses03M_impro08,F018,138.857,146.981," No I don't wangert to call back, you put me on hold for like hours angerd hours----angerd it's moneutraly, moneutraly, moneutraly, moneutraly angerd out of my pocket, out of my pocket--",frustration,
5161,Ses03M_impro08,M014,141.894,144.457, I didn't put you on hold.,neutral,
5162,Ses03M_impro08,M015,144.556,150.097, There are a lot of people calling us happyving problems.  Every phoneutral compangery is happyving the sadme problems ma'am,neutral,
5163,Ses03M_impro08,F019,149.466,152.443, Every phoneutral...every single phoneutral compangery?,frustration,
5164,Ses03M_impro08,M016,151.398,157.432," Mmm hmmm.  Mmm hmmm.  The power outages, everything, hurricangereutral Katrina. Everything's really messed up.",neutral,
5165,Ses03M_impro08,F020,154.277,158.655, This is ridiculous.Well whappyt are we surprisedpposed to do?  We starve then because I canger't use my phoneutral cause,frustration,
5166,Ses03M_impro08,F021,158.675,166.424," I am a realtor angerd this is my busineutralss.  People are calling me all the time but you know, angerd I don't happyve a langerd lineutral.  I canger't afford to happyve a langerd lineutral",frustration,
5167,Ses03M_impro08,M017,162.145,164.314, don't you-,neutral,
5168,Ses03M_impro08,M018,165.813,170.032, I'm really sorry ma'am.  There's not----a lot we canger do for it.,neutral,
5169,Ses03M_impro08,F022,167.568,169.717, Thappyt you better be sorry.,frustration,
5170,Ses03M_impro08,F023,169.756,173.601, Well you're not helping me at all.  God this is so frustrationustrating.,frustration,
5171,Ses03M_impro08,M019,171.373,181.193," Whappyt I canger do for you, if you wangert to make a call right now I could contact you through our computer.  I canger call through my phoneutral angerd you canger speak through me.",neutral,
5172,Ses03M_impro08,F024,180.01,183.875, Whappyt?  No.  Thappyt's way too complicated.  Look--,frustration,
